# ra dec outfile
182.30606425126385 -1.76957683246693 40054134858084818.png
182.2833187757363 -1.7690778695342344 40054134858084855.png
182.2561424319277 -1.7663181740614442 40054134858084974.png
182.24136487168013 -1.7647659234899 40054134858085013.png
182.29092276107815 -1.7320541604854827 40054139153024831.png
182.23304614581508 -1.7136915027845832 40054139153025834.png
182.29754353580168 -1.709707113113996 40054139153026050.png
182.31158162169135 -1.701962795671321 40054139153026477.png
182.25021230472908 -1.6994619653006737 40054139153026648.png
182.24560487980597 -1.6896006106904393 40054139153027157.png
182.3192053067121 -1.6816605699629168 40054139153027616.png
182.2756377820633 -1.662729439272317 40054139153028616.png
182.25525975016285 -1.6603604147775206 40054139153028812.png
182.27880189334684 -1.6567026052825986 40054139153028949.png
182.2737718674681 -1.6503379215870846 40054139153029288.png
182.24561520320512 -1.6474558688182093 40054139153029428.png
182.28504629678397 -1.619063800063192 40054139153030902.png
182.27836665314842 -1.6086374366391274 40054139153031457.png
182.2560230076827 -1.599834344314232 40054139153031954.png
182.25280543675834 -1.5937835462456558 40054139153032331.png
182.31015799735684 -1.5922679322586442 40054139153032405.png
182.23141921155533 -1.5846270565988534 40054139153032784.png
182.30674672423308 -1.7621579446131663 40054139153044741.png
182.28830972432326 -1.7580870134488231 40054139153044846.png
182.24019847753252 -1.7594243133561078 40054139153044859.png
182.2578927004943 -1.7583029082751258 40054139153044916.png
182.2545856510476 -1.7573589961953404 40054139153044938.png
182.30169331823538 -1.7513040476526724 40054139153045148.png
182.31764006294094 -1.752146998011706 40054139153045154.png
182.310888742759 -1.7521683024606591 40054139153045160.png
182.2677806803934 -1.7507333058830865 40054139153045209.png
182.23430550039515 -1.7478456754365814 40054139153045352.png
182.3048837878272 -1.7488984116231188 40054139153045384.png
182.29243805705514 -1.7487612220711504 40054139153045386.png
182.29278940434094 -1.7485202244255063 40054139153045387.png
182.26407401935376 -1.7480551913307483 40054139153045413.png
182.31615671621782 -1.7477608649290746 40054139153045439.png
182.30701957734456 -1.7476961375523228 40054139153045455.png
182.31832950493572 -1.73525603843363 40054139153045897.png
182.2824897788216 -1.7339719484873533 40054139153045956.png
182.31752806701795 -1.7324337013375928 40054139153045976.png
182.2780009812696 -1.7304525450632446 40054139153046047.png
182.27806093585676 -1.729962819834816 40054139153046048.png
182.31505863762115 -1.7279022843411507 40054139153046301.png
182.3212710599611 -1.7286404673626392 40054139153046314.png
182.28140404356193 -1.7262568428516882 40054139153046377.png
182.3109264544557 -1.726552658551284 40054139153046452.png
182.29657581074375 -1.7267533518892855 40054139153046463.png
182.27371266591513 -1.7247337998129944 40054139153046591.png
182.2500593488718 -1.7228400391603471 40054139153046643.png
182.3134535612887 -1.7235052162686966 40054139153046685.png
182.29962140405462 -1.7193958312528304 40054139153046828.png
182.23441964554235 -1.7158320826820896 40054139153047068.png
182.25349603524128 -1.7089005476190469 40054139153047311.png
182.31921838548953 -1.7085613125692851 40054139153047354.png
182.25789922825498 -1.7079219225103637 40054139153047401.png
182.25648145926485 -1.707864523964973 40054139153047402.png
182.28592251034075 -1.705091348530847 40054139153047429.png
182.2782036903559 -1.7052079094768269 40054139153047512.png
182.2320865920784 -1.7044881898486344 40054139153047616.png
182.31549899011281 -1.6959937816502961 40054139153047936.png
182.29986012410436 -1.69474350561536 40054139153048006.png
182.2968192380245 -1.6932279506921672 40054139153048055.png
182.3186087797546 -1.691980118913324 40054139153048114.png
182.31714871762472 -1.687076321479993 40054139153048387.png
182.30652384690688 -1.6880790893112438 40054139153048461.png
182.28008301892405 -1.6859347408149499 40054139153048548.png
182.29434068289348 -1.6847882758951274 40054139153048621.png
182.24235668749805 -1.683844942974415 40054139153048661.png
182.2430194756821 -1.68253103512311 40054139153048709.png
182.29419293200647 -1.6746756947461143 40054139153049122.png
182.29718167029114 -1.6734592195899747 40054139153049197.png
182.24368538741209 -1.673086746310485 40054139153049337.png
182.2436581990788 -1.6721777489755694 40054139153049339.png
182.2871735722313 -1.6684713401048703 40054139153049522.png
182.30882809404764 -1.6671130715707756 40054139153049591.png
182.302835596219 -1.6684406738918562 40054139153049593.png
182.23927625638532 -1.6656169419004752 40054139153049693.png
182.31109613370936 -1.6652290013343685 40054139153049744.png
182.30068782580327 -1.6624120584846642 40054139153049860.png
182.2508435111526 -1.661488547171296 40054139153049970.png
182.31839751925344 -1.6615896367665353 40054139153050025.png
182.28122057857547 -1.6589410910783087 40054139153050042.png
182.2823485852231 -1.6600084332603655 40054139153050043.png
182.31676255253262 -1.6603171294603503 40054139153050084.png
182.23823283775138 -1.6588598124384137 40054139153050093.png
182.28984746440943 -1.6570365393853859 40054139153050244.png
182.31521002296466 -1.6511729578068972 40054139153050494.png
182.3047056771086 -1.6491974477584135 40054139153050500.png
182.30710188949075 -1.6372700709532535 40054139153051149.png
182.25038665793952 -1.6324605773884489 40054139153051332.png
182.250587195059 -1.6333315636747319 40054139153051333.png
182.30202657700394 -1.632054460995433 40054139153051411.png
182.2862013737564 -1.6315030220952422 40054139153051428.png
182.30648314247634 -1.6303575385243432 40054139153051472.png
182.28901242240931 -1.6271695371571482 40054139153051600.png
182.28862652616112 -1.6303974309760536 40054139153051624.png
182.255532716035 -1.6270290996729682 40054139153051660.png
182.25686957781326 -1.6264330206822617 40054139153051661.png
182.30604864070432 -1.6268811993378807 40054139153051668.png
182.3077622188359 -1.6255632585737465 40054139153051670.png
182.23308526659477 -1.6267715631331812 40054139153051676.png
182.3179873401335 -1.6224597984520064 40054139153051793.png
182.31316189226797 -1.62102028413552 40054139153051804.png
182.31863511526254 -1.624573819825677 40054139153051824.png
182.2510269787681 -1.625449551792251 40054139153051832.png
182.24988703744006 -1.6236142329563823 40054139153051839.png
182.2396236432302 -1.6230075713005092 40054139153051853.png
182.29610693247113 -1.6232907524176015 40054139153051866.png
182.25730704265382 -1.6196285329789404 40054139153051944.png
182.28880871220565 -1.619603295031725 40054139153052220.png
182.28083868541128 -1.618165410998841 40054139153052239.png
182.25877583640724 -1.617160507466328 40054139153052288.png
182.23243889150652 -1.6151004974862044 40054139153052365.png
182.296958442378 -1.6143235505154512 40054139153052395.png
182.30127110516796 -1.612204790768574 40054139153052482.png
182.27776492496005 -1.6134210929240798 40054139153052499.png
182.27716935754353 -1.6143786396551847 40054139153052501.png
182.25256738786038 -1.6116419595396532 40054139153052527.png
182.2482483185589 -1.6101183267931523 40054139153052613.png
182.2569379070934 -1.608545983498291 40054139153052727.png
182.25860676689777 -1.6079109677372736 40054139153052728.png
182.31287477502391 -1.6079281999999748 40054139153052739.png
182.23492076843957 -1.6066855778388691 40054139153052828.png
182.31287259300663 -1.6057722686717808 40054139153052911.png
182.27651856484343 -1.6044985755258985 40054139153052926.png
182.3093525470107 -1.6041413120001882 40054139153052945.png
182.2847649111824 -1.599597571260181 40054139153053405.png
182.24920800700852 -1.5973435474278537 40054139153053451.png
182.2323964281335 -1.5962322760538517 40054139153053554.png
182.25702633760773 -1.5943744596108163 40054139153053659.png
182.26008727727327 -1.5932739090455557 40054139153053666.png
182.31386561091333 -1.5950172052938374 40054139153053674.png
182.30215994236835 -1.593513259408172 40054139153053718.png
182.2331448165924 -1.5937901948681092 40054139153053752.png
182.2342566655739 -1.5919116206631045 40054139153053753.png
182.23490515640313 -1.5929336082377428 40054139153053755.png
182.31202811054698 -1.58994430957651 40054139153053925.png
182.23370254302884 -1.5895325028515053 40054139153053938.png
182.23178899826942 -1.5900156803714693 40054139153053939.png
182.25605083331018 -1.5885189294827735 40054139153053995.png
182.2341200783668 -1.5830035793815342 40054139153054296.png
182.29600565226573 -1.5833882477087773 40054139153054312.png
182.29880058283837 -1.5733372337010265 40054143447990751.png
182.29669023123844 -1.5652777058065792 40054143447991201.png
182.27987634581763 -1.561286284231167 40054143447991422.png
182.24074172522648 -1.5576433062503134 40054143447991626.png
182.27692951479608 -1.5424367327282973 40054143447992410.png
182.29501272296903 -1.5231754187589683 40054143447993515.png
182.30997445284595 -1.5086124878563578 40054143447994319.png
182.31315416576598 -1.4885893630808902 40054143447995423.png
182.2526415470732 -1.575303579238276 40054143448013096.png
182.23561734957664 -1.5759354642006993 40054143448013137.png
182.31266824292717 -1.5726892030358846 40054143448013212.png
182.2870678424222 -1.5737248853069508 40054143448013219.png
182.27708846427342 -1.569947422252812 40054143448013241.png
182.2437479570787 -1.5704688582873507 40054143448013291.png
182.2604574483769 -1.5689335870668768 40054143448013376.png
182.2562056802148 -1.5678103906827243 40054143448013469.png
182.30163418484813 -1.5672958752173412 40054143448013491.png
182.28873787873684 -1.5673391585546268 40054143448013512.png
182.3170936602252 -1.5656793314050623 40054143448013561.png
182.24470804831896 -1.5630579116561072 40054143448013823.png
182.24494267317965 -1.5636048546056192 40054143448013824.png
182.24741529002898 -1.562816529536406 40054143448013825.png
182.2443612989024 -1.5626155813173905 40054143448013826.png
182.30243465366098 -1.5607400203053488 40054143448013896.png
182.30430689758148 -1.5589483136159503 40054143448013998.png
182.25633722211822 -1.5524079526302048 40054143448014269.png
182.2606783049569 -1.550539727599683 40054143448014356.png
182.28900683599514 -1.5438432215493352 40054143448014743.png
182.29101760147228 -1.544611865505231 40054143448014744.png
182.24055436601407 -1.5453251510630814 40054143448014778.png
182.24570682628138 -1.5437709025471382 40054143448014803.png
182.25819369988434 -1.5436787738405853 40054143448014837.png
182.27513121725562 -1.5402150630075861 40054143448014981.png
182.25165745778392 -1.5405590186848317 40054143448014986.png
182.29152240304003 -1.5395017791627135 40054143448015039.png
182.24800271739056 -1.5347906111619283 40054143448015084.png
182.24899743545288 -1.53644824316225 40054143448015085.png
182.24635849838612 -1.5381362693442984 40054143448015108.png
182.2499218284049 -1.5332218523234906 40054143448015114.png
182.25512379340947 -1.538066664187183 40054143448015130.png
182.29458078971922 -1.5365604525616097 40054143448015268.png
182.3073407079097 -1.5340857414325517 40054143448015306.png
182.27703453880193 -1.534358869944974 40054143448015309.png
182.29210221255468 -1.5343630760972014 40054143448015378.png
182.2918931886451 -1.5319747970562194 40054143448015498.png
182.28469668918405 -1.530035492553773 40054143448015607.png
182.28720193874966 -1.529691267205491 40054143448015651.png
182.25548798895673 -1.5258396647559804 40054143448015754.png
182.24974644900198 -1.5261718138057436 40054143448015827.png
182.25474836100545 -1.5242133834248603 40054143448015918.png
182.25274657716437 -1.5189953433689163 40054143448016205.png
182.2321458127564 -1.5181706722193926 40054143448016217.png
182.31668114766944 -1.51938312073097 40054143448016248.png
182.29530718396637 -1.5163134672680065 40054143448016275.png
182.2835756977136 -1.5178298407996615 40054143448016287.png
182.2995788000237 -1.5162426416870105 40054143448016380.png
182.25807873244364 -1.516471400181103 40054143448016415.png
182.30811507775223 -1.515960017792047 40054143448016437.png
182.3014375463848 -1.51200735756101 40054143448016571.png
182.28134862250744 -1.5109415841777492 40054143448016693.png
182.2879851447648 -1.5096253445950083 40054143448016726.png
182.2919004093497 -1.509345842219466 40054143448016727.png
182.23979320974766 -1.5101346902785773 40054143448016750.png
182.2893596225376 -1.5065912532526728 40054143448017030.png
182.2560371546639 -1.50344373732834 40054143448017151.png
182.24431667941045 -1.4991471506881964 40054143448017263.png
182.30974551997485 -1.501293068548258 40054143448017293.png
182.2976292266248 -1.4980906098339002 40054143448017562.png
182.3063180614849 -1.495757321145216 40054143448017612.png
182.2854246277773 -1.4959119962504008 40054143448017683.png
182.28527219263344 -1.4952376671436032 40054143448017684.png
182.30851734518106 -1.4904048908151937 40054143448017822.png
182.2497550871043 -1.49069592353712 40054143448017948.png
182.30569529704223 -1.4904702883745322 40054143448017988.png
182.26700289270954 -1.4884051103684868 40054143448018013.png
185.18316507104203 -1.8249002736629378 40057433392963047.png
185.1839888164448 -1.8251152264465802 40057433392963048.png
185.13596744907542 -1.8260973058740437 40057433392963055.png
185.13873852535923 -1.8243662843778945 40057433392963107.png
